,ticker,MACD,Signal
0,MMM,-0.7714886293454777,-7.91238340696028
1,AOS,-0.3333472569871416,-3.7664490234847365
2,ABT,-0.5949383890761557,-3.1423869387750964
3,ABBV,-1.6077393249754222,5.76258374450435
4,ABMD,-0.8345392042638835,-15.907808967050748
5,ACN,-1.9425823040406716,-12.28254572525732
6,ATVI,-0.04256849125040146,0.3545815375774258
7,ADM,-2.5849320160926905,3.4181474016679485
8,ADBE,2.064465614868574,-39.81686346422365
9,ADP,-0.4390299053043928,0.055904939172149684
10,AAP,-2.477756043041091,-7.444246622024287
11,AES,-0.02348148793857774,-0.5226935387360047
12,AFL,-0.6637004923379324,-0.26290293786781954
13,A,0.31553342875385937,-6.428277577389274
14,APD,1.4107968622783478,-7.692438592517933
15,AKAM,-1.6902439613533762,-3.58853070071528
16,ALK,-1.0763060574899188,-2.5494466826744255
17,ALB,-1.679809417791284,2.035638040230986
18,ARE,-3.4843763357478643,-10.194344784334195
19,ALGN,0.22514304900221305,-77.19387277594251
20,ALLE,-0.744451239030032,-5.256299926943622
21,LNT,-0.4596728650975742,0.3397374932852565
22,ALL,-0.42108686363866177,1.4248818721467824
23,GOOGL,-2.9939912279697722,-118.93433000957647
24,GOOG,-1.5781464265722889,-120.55883841817888
25,MO,-1.5544776713172161,0.5252575091801297
26,AMZN,-0.9655878144254135,-12.000923433912027
27,AMCR,0.013580602697115224,0.2473994909930284
28,AMD,-1.911438561152453,-6.975119927941703
29,AEE,-0.7729844733461937,1.3239175170185808
30,AAL,-0.3475592911049531,-0.822527761711023
31,AEP,-1.0400948780528942,2.794734098256267
32,AXP,-3.853746438201238,-4.027505403227668
33,AIG,-1.1432301568697176,-0.2638905631111563
34,AMT,1.9243551251466087,-1.971107019230321
35,AWK,-0.03603196360154204,-4.196275129292533
36,AMP,-4.604045198205132,-8.12666820940343
37,ABC,-2.4396116998273953,4.851128009613433
38,AME,-1.2383932814396088,-4.554148105859558
39,AMGN,-0.33795447236239795,6.005424617321935
40,APH,-0.6001649253025887,-2.3733306255561972
41,ADI,-0.995994200124029,-2.9163180416705234
42,ANSS,-0.4260367808764087,-24.95397226261776
43,AON,-3.249306161794799,-3.338123886517884
44,APA,-1.5479148065470203,3.384937979602768
45,AAPL,-1.8801617344548651,-3.563926165604962
46,AMAT,-2.328173201857206,-9.048640881787398
47,APTV,0.2539143430736104,-13.047586194874675
48,ANET,-2.468061266438922,-3.484249415557728
49,AJG,-0.6153649956247971,1.2042180979021662
50,AIZ,-1.5777979980511576,4.3879634714970495
51,T,0.18863737135553538,0.47085243633435536
52,ATO,-1.0810266982205476,3.0515513827928586
53,ADSK,0.8660212408568349,-19.18872531452862
54,AZO,7.7833628028541355,55.59907258872175
55,AVB,-3.924577731937072,-7.643465409143394
56,AVY,0.536586374999505,-8.44271454978156
57,BKR,-1.1098608463712154,1.6150468664607758
58,BALL,-0.9042044073100763,-4.668554272188529
59,BAC,-0.5223238639867085,-2.42214165658415
60,BBWI,-1.7344080675232103,-5.804845242464539
61,BAX,-1.0142156924463004,-2.7760996911634797
62,BDX,-1.6419813144599558,0.9772597448314442
63,WRB,-0.4080152476652841,3.406129995222764
64,BRK-B,-7.080420897329311,-0.971261010490303
65,BBY,-1.2574168883223251,-6.897446259459699
66,BIO,2.687226958803194,-41.33124960008024
67,TECH,-0.927087042055966,-22.590838452346425
68,BIIB,4.096285345641334,-12.299211841345723
69,BLK,2.6451977041866144,-52.932262229706055
70,BK,-0.21006705489237776,-2.887654184647324
71,BA,0.17288530503674338,-18.263483748541745
72,BKNG,-45.464150974723765,-68.42189866647564
73,BWA,-0.1392935015867054,-1.914473840646211
74,BXP,-3.3527508909365062,-3.40667903595964
75,BSX,-0.468649744790689,-0.9796405952687761
76,BMY,-0.2826624267018154,3.2483082006086157
77,AVGO,-12.056100401374698,-3.369710609355929
78,BR,0.9754821560297477,-4.939253305360061
79,BRO,-0.6043993548128583,-1.202811587148173
80,BF-B,0.7140409811818619,-0.39713595187624595
81,CHRW,-0.6997497284618632,1.7187367658487844
82,CDNS,0.8749896388840195,-1.9029663877923066
83,CZR,-1.4642543777184311,-10.887516075143369
84,CPT,-2.612393814121349,-4.486390248198843
85,CPB,0.09764586816542176,1.0796430486510933
86,COF,-1.230157516932998,-8.832251757424906
87,CAH,-0.7079772962079144,0.796691044626591
88,KMX,1.0732974569222264,-7.365280401302449
89,CCL,-0.6336753995204845,-2.3896033698417494
90,CARR,-0.19507991674695147,-3.0682421881707467
91,CTLT,1.7841027628011203,-2.7309484851092036
92,CAT,-4.118862792193372,-1.1628999802975069
93,CBOE,0.793757372480969,-2.595466426428758
94,CBRE,-0.6666427174392284,-5.161460171234682
95,CDW,-0.7119891000809435,-4.838291599528459
96,CE,-3.312973415388135,-4.387479430197694
97,CNC,-0.20234017897546352,1.6536076399282698
98,CNP,-0.33471607698814065,0.8815799977460373
99,CDAY,0.58081559921715,-10.126176764803535
100,CF,-3.0648289560951882,6.305060590812762
101,CRL,0.5802491634817315,-31.18137169554577
102,SCHW,-1.0003116282509752,-3.9609115221772497
103,CHTR,2.020585216186177,-44.39954625425746
104,CVX,-4.810744854125387,10.297309292358575
105,CMG,-4.848567465767388,-71.58042922923855
106,CB,-2.6422597144999944,2.949931311070026
107,CHD,-0.6233381012668242,-0.5865590163588341
108,CI,1.100045011128266,9.095643536291668
109,CINF,-1.5185008808199867,0.7549279816486645
110,CTAS,-1.5507880062583324,-4.989202021017289
111,CSCO,-0.5805442656527156,-2.6816678099413203
112,C,0.025700708200470324,-3.905190144605217
113,CFG,-0.47193221221902615,-2.480733548103868
114,CTXS,-0.2884667753752617,-0.18840378736714375
115,CLX,0.42594325347546835,-5.337253962085201
116,CME,-1.5724317920107973,-3.788946631520111
117,CMS,-0.6175867223045775,1.3732465729267862
118,KO,-0.2561197916299671,1.4312954606744521
119,CTSH,-1.6363432326907743,-2.365129143981309
120,CL,0.2718131568307175,-0.16949063751596358
121,CMCSA,-0.08842037486110721,-2.478814190154439
122,CMA,-1.1898262666396964,-1.8341105882040576
123,CAG,0.07504594941276253,-0.0005951250186427715
124,COP,-3.1138978718444497,6.5814970355235465
125,ED,-0.8104748901676713,3.69455822428647
126,STZ,-0.5885708236031291,3.1187584202942786
127,CEG,,
128,COO,-5.35607115480768,-18.034583718941533
129,CPRT,0.4237818650099019,-6.174908386660649
130,GLW,-0.2562127628749906,-1.1456419261472461
131,CTVA,-1.0424809075433572,2.3838571964660247
132,COST,-5.0241659912623895,-4.19200532996685
133,CTRA,-0.8265706433298079,2.538690954284759
134,CCI,-1.2581298278919353,-1.3164965708652967
135,CSX,-0.5697164320517554,-0.8430310569320487
136,CMI,0.7992786929915763,-5.794504574156518
137,CVS,-1.1778335723869398,-0.05894674361517138
138,DHI,0.4704267316096784,-5.345098734958484
139,DHR,0.42293191851272205,-9.31629073392313
140,DRI,-0.8848327145185992,-4.705501516247263
141,DVA,-2.626158729826228,-5.093613929471461
142,DE,-10.189708102279592,-5.887783424225478
143,DAL,-1.1447792309052263,-1.1503154809934655
144,XRAY,-0.3507861781160537,-4.372570096970057
145,DVN,-2.2651481007494025,5.567092828750918
146,DXCM,-1.1677794088774611,-10.904195565368514
147,FANG,-3.7607577750109753,6.669915810801899
148,DLR,-0.5528325887361003,-4.126375719680249
149,DFS,-0.9272510468026409,-3.7445401490636216
150,DISH,-0.5055647294823506,-3.820999437731925
151,DIS,-0.9759101220893402,-13.616005395690172
152,DG,2.3981783040163656,4.1702075441270985
153,DLTR,-1.1717149723540743,8.015917574954194
154,D,-0.7748167908123469,1.0754119755134701
155,DPZ,8.078042214588368,-24.224406478305287
156,DOV,-1.4494970054794702,-8.960194808860892
157,DOW,-1.8757829161735655,0.627464348946158
158,DTE,-1.211564851472707,2.7454091099550397
159,DUK,-0.8308107098555848,1.8340830306933082
160,DRE,0.21278750277001302,-0.3252439465657633
161,DD,-1.238875815802004,-3.605273473431751
162,DXC,0.016705937878147004,-0.6458271979175269
163,EMN,-1.7783876416091333,-3.6523060308972317
164,ETN,-1.3536493763052828,-5.585325695015728
165,EBAY,-0.20608487594358316,-4.735091697561662
166,ECL,0.29335633943946426,-11.586331018006314
167,EIX,-0.9528474273772691,1.1709477383976623
168,EW,-0.9218861978269492,-4.008698299140094
169,EA,0.2545803745506303,-1.1065437736981094
170,ELV,-5.141901844193345,15.01314534153892
171,LLY,2.1842887550499626,14.656880384532386
172,EMR,-0.9743013154895035,-2.3003965243938413
173,ENPH,4.010272342622631,3.3713388220079525
174,ETR,-1.2850648203282464,2.2866114302135987
175,EOG,-3.37016220802038,7.862811780753779
176,EPAM,11.59943539631064,-52.77170777283749
177,EFX,-0.7663515681563027,-15.153770777443775
178,EQIX,-1.7496968363622756,-22.947200186345114
179,EQR,-1.2146344291054247,-2.4340793544888784
180,ESS,-6.181689081525491,-11.653798911116183
181,EL,2.0285879756183114,-16.528434771363354
182,ETSY,1.9678143808913973,-26.85177186357845
183,RE,-1.1378379392551947,2.2227053651212314
184,EVRG,-0.528162764640619,0.7315582236676402
185,ES,-0.8016888482520051,0.7183640294000845
186,EXC,-0.7318208151731074,1.9418022914286925
187,EXPE,-7.422652116071458,-13.463504131548081
188,EXPD,0.026117422678520796,-4.06421983542128
189,EXR,-2.3309149639303035,-3.6048281149559154
190,XOM,-1.2695863396234017,6.283942251620232
191,FFIV,-2.205674294537607,-12.27852392737824
192,FDS,-0.30335126929892553,-8.138544756051576
193,FAST,-0.46866176317157504,-0.9601364187209069
194,FRT,-2.0848790786144002,-3.8075235305946427
195,FDX,4.20159325239803,-6.737489774453056
196,FITB,-0.5637821217444379,-1.750311663034545
197,FRC,1.083349018054884,-11.033680727261748
198,FE,-0.9374668738414826,0.28856506895351974
199,FIS,0.3226021060657107,-4.093489669162958
200,FISV,-0.2874548748907979,-2.3562412020743015
201,FLT,-2.6689989440858595,-3.3073913496655054
202,FMC,-3.1928659680743823,1.7705375745534826
203,F,-0.30382874749914746,-1.2290143303478576
204,FTNT,-0.031569996642683895,-0.9107577920559928
205,FTV,0.0034146260070353485,-3.154198531502771
206,FBHS,-0.33165101522282825,-7.4014775786783
207,FOXA,-0.41100108946200486,-1.2987125970352194
208,FOX,-0.35813280202820774,-1.2127075608684956
209,BEN,-0.0439106702382992,-1.5543562822801478
210,FCX,-1.8086767654098574,-0.9855805062850029
211,GRMN,0.5967202230770319,-8.300743176691956
212,IT,-3.2137671032075588,-10.64091831830261
213,GNRC,1.292470292315155,-30.10180624650118
214,GD,-2.4907889060995103,4.537088612900277
215,GE,-1.5862441709050392,-6.771290622369244
216,GIS,0.3653215644487495,1.603448196800641
217,GM,-0.20152440486988166,-4.738100334618832
218,GPC,0.4875077196804236,1.4377258588204702
219,GILD,0.40585692339253554,-0.888579429731523
220,GL,-0.07264012415890136,-0.07541156789221076
221,GPN,-1.0700176616202537,-6.7472021533792645
222,GS,0.01228248899510831,-16.928599026377437
223,HAL,-1.4415506937148845,2.3551166811463173
224,HIG,-0.7213996639776674,-0.05417560165860995
225,HAS,-0.3103824779793447,-2.1156635087293703
226,HCA,-6.238616054500312,-11.405619605040698
227,PEAK,-0.5941152757612636,-1.4073895161059382
228,HSIC,-1.3804151671149913,0.6067540030364871
229,HSY,-1.1184780715831835,7.019068341576599
230,HES,-2.3416912285984512,6.925337687559237
231,HPE,-0.3167512298156989,-0.2555829352851706
232,HLT,-4.20149989800805,-3.0106887215843035
233,HOLX,-0.6621309524138116,0.14056058522097492
234,HD,-0.7779244736122983,-14.975677336969458
235,HON,-1.165714949316346,-5.194390773021347
236,HRL,-0.5935323874577999,0.41314002376859194
237,HST,-0.5347851661411598,0.2435966042339333
238,HWM,-0.4119182509108426,0.2635690595632794
239,HPQ,-0.7511291549325316,0.5408252399036935
240,HUM,3.617001050464694,6.096829246083075
241,HBAN,-0.11586497185844491,-0.5740428630693813
242,HII,0.6225099106451086,4.175194014208726
243,IBM,0.889195825686357,2.651256706472737
244,IEX,0.49382915814371753,-7.29177203270229
245,IDXX,-2.2607479223345166,-53.49010271092176
246,ITW,-1.7515066363737386,-7.6469419752829655
247,ILMN,-6.803904669833486,-40.26501570530789
248,INCY,0.2526522047643366,0.6901773656073916
249,IR,-0.2582396838128025,-2.3502716828439185
250,INTC,-0.6350511387108515,-2.400737766191069
251,ICE,-1.7500392279787516,-6.728642311905881
252,IP,-0.3110070302317043,-0.8780476207938674
253,IPG,-0.5326740535895818,-1.3253587197395182
254,IFF,-0.5226060852982743,-3.799551164674814
255,INTU,1.7923867335474597,-38.29491472393107
256,ISRG,-2.3516302204854966,-24.934430429774302
257,IVZ,-0.20404104437640158,-1.4151999300445597
258,IQV,0.4207217493152431,-9.061055892652258
259,IRM,-0.7314139884502311,1.2915017466499947
260,JBHT,-1.7590767037051576,-5.189097684231304
261,JKHY,-1.2290960265923108,3.8297735634746974
262,J,-1.345466713767556,-0.8652576935702794
263,JNJ,-0.18577441673906847,2.9135416181821405
264,JCI,-0.7351811251875375,-4.800860178664664
265,JPM,-0.369426873869239,-8.294390588284875
266,JNPR,-0.5919177838526929,-0.4340294333300504
267,K,0.3234938952851827,1.7095416318451264
268,KDP,-0.12436191627484006,-0.1127945037698227
269,KEY,-0.28378971920635077,-1.1073889531990588
270,KEYS,0.3632156325349598,-8.245019546394317
271,KMB,0.5548340790417292,0.0019609972469928905
272,KIM,-0.525837436336748,-0.29173496565626356
273,KMI,-0.3310605889873931,0.37993256174589096
274,KLAC,-2.699503226953478,-8.516121564261145
275,KHC,-0.3427812336617634,0.519712570239416
276,KR,-1.227235854070148,1.506542329904821
277,LHX,-1.2706674036217835,3.2877223879497963
278,LH,-0.7330333836534972,-9.784606627429804
279,LRCX,-5.22131095679206,-35.894498944749294
280,LW,1.1339980175410975,1.1367639819575768
281,LVS,0.024464843472970843,-1.9437435196863657
282,LDOS,-0.5865536205063102,1.6796547962711963
283,LEN,0.4272670252048103,-5.885297009912304
284,LNC,-1.1874743049346224,-3.7518238966519446
285,LIN,-3.8178443600058785,-1.0182340490694772
286,LYV,-2.3258939617233407,-3.5887342534393527
287,LKQ,0.3630692538205089,-0.7009689342092891
288,LMT,-5.028021574881299,15.081917439257628
289,L,-0.8808514632473505,0.8762318457697846
290,LOW,-1.9117922177613274,-9.105654604176497
291,LUMN,0.04143979164264994,-0.14129027309459136
292,LYB,-2.017110012777659,1.7231802663256652
293,MTB,-1.8938285018654812,2.1835615011456
294,MRO,-1.010985046909557,2.2841351996552532
295,MPC,-1.9036922580416338,6.703986775928403
296,MKTX,1.6251621940997438,-30.155764045171054
297,MAR,-4.5920942382080785,0.10206589838564817
298,MMC,-0.8942400347089676,-0.39145301890745937
299,MLM,-5.233663014839259,-15.450346974374135
300,MAS,0.0972569419584044,-1.970077472453367
301,MA,-3.105896143588592,-5.130349695242233
302,MTCH,0.6895947476680462,-13.451657441849555
303,MKC,-2.1313746523948764,-0.2914972978239861
304,MCD,0.7098860225699931,-0.16711453652864716
305,MCK,-2.347690617372571,21.021096798470758
306,MDT,-1.1071902430276825,-4.149666214562009
307,MRK,0.33602411344347427,3.295580582344752
308,META,0.7906098022942558,-30.42448875783643
309,MET,-0.6402133739129903,0.20630610251249037
310,MTD,-9.503628845707667,-61.781672011509286
311,MGM,-0.9291998295422994,-2.564014474554063
312,MCHP,-0.882248886445427,-3.1695885020317407
313,MU,-1.5949798042699488,-4.292876416944145
314,MSFT,-0.7409291300721392,-9.799440552643581
315,MAA,-2.8279692082809706,-5.8700152154454965
316,MRNA,7.345553523478344,-25.76340992645001
317,MHK,0.6407293715333573,-9.462557845567094
318,MOH,-5.446211235830077,-1.6071166274112731
319,TAP,0.11734367438703597,1.2957317075655093
320,MDLZ,-0.16578222570756077,-0.11071322247486257
321,MPWR,-3.7660165636291385,-9.387287342626449
322,MNST,1.5594648619487936,0.29884720196776343
323,MCO,-1.6290559699585607,-18.514180045739206
324,MS,-0.49694239269592,-4.140947889775384
325,MOS,-3.0637691110617986,3.3718074074297313
326,MSI,-0.39769578131576555,-5.400658350431011
327,MSCI,1.9309018743595274,-35.3078352689159
328,NDAQ,0.4280932859172104,-8.2211505379837
329,NTAP,-0.8823801552614281,-4.450439029786553
330,NFLX,3.372565168077159,-81.53977326894662
331,NWL,-0.22173940519927338,-0.6930830798025405
332,NEM,-1.923826502646156,1.237960136726292
333,NWSA,-0.3067025524939524,-1.448313266702769
334,NWS,-0.31792158291623496,-1.3600712847960135
335,NEE,0.5758406445546733,-1.2803192622189663
336,NLSN,-0.3007413795425036,0.9650668336745012
337,NKE,-0.6873696754408343,-9.61349565829623
338,NI,-0.402355757575085,0.8060278582343138
339,NDSN,-0.5979414039552529,-7.0836331124833345
340,NSC,-2.720957983940144,-8.906050885360452
341,NTRS,-1.1033735869337216,-3.6414399105957704
342,NOC,0.057885277273186375,19.990715726133175
343,NLOK,-0.33573962399623936,-0.6876363739931475
344,NCLH,-0.5422603098772654,-2.177440607878769
345,NRG,-0.39111375189185604,0.6496862503564936
346,NUE,-4.98341802180822,2.389866739960027
347,NVDA,-4.632526050533738,-18.350337555606234
348,NVR,0.19167559447024018,-236.23078851242636
349,NXPI,-2.1637198768837393,-8.086671952164771
350,ORLY,-2.123382957542379,-3.8006692705121274
351,OXY,-1.2339165277873478,6.785208974818414
352,ODFL,-0.039735340717690804,-12.682640331507976
353,OMC,-1.682020926760179,-1.1510999328831084
354,ON,-0.9478265812478868,0.1830877701898701
355,OKE,-1.6406321657986707,0.6565357609203841
356,ORCL,0.07258207143472095,-3.7990567349328446
357,OGN,-0.3228065179341877,0.6961417567708474
358,OTIS,-0.21145476900326443,-2.345656638917749
359,PCAR,-0.32625557922433557,-0.8417625946305114
360,PKG,-2.6343261789853063,2.5942095818035416
361,PARA,-0.6207942116524392,-1.5918038232086098
362,PH,-1.9679917776030411,-10.402936091797605
363,PAYX,-1.453148301363929,0.5710534309657235
364,PAYC,5.238694709928566,-25.764881190743452
365,PYPL,3.095418430201967,-28.648111611483777
366,PENN,0.46674572866318087,-6.334436183722627
367,PNR,0.07204778496348752,-4.7934072358591635
368,PEP,-0.20165671922734774,1.3190746098345052
369,PKI,-0.9914921510769172,-7.495143283430091
370,PFE,-0.03370944423477895,0.575804412437668
371,PM,-0.5964946485187133,1.4222703451064111
372,PSX,-1.3759340714330834,3.8320772659464852
373,PNW,-0.49275329470078255,0.7215283292648912
374,PXD,-6.917736989027903,15.59530219891633
375,PNC,-0.6649645030385116,-8.314159184978756
376,POOL,-3.3957460749764152,-25.62745328913465
377,PPG,0.07975242481118805,-8.55655138278348
378,PPL,-0.18090754221071687,0.03418328272946007
379,PFG,-0.5417508318077857,0.02893787248681788
380,PG,-1.375935899694932,-0.8362292144908193
381,PGR,0.22479057458831786,3.4730661649705974
382,PLD,-3.1872677643483804,-4.6466434309613724
383,PRU,-1.5494555033607607,-1.6747148473462947
384,PEG,-0.9787552290156685,0.63266499848519
385,PTC,0.38194652935360773,-2.2939023677185255
386,PSA,-6.358473059659067,-3.143852503847691
387,PHM,0.23979873189347511,-2.201578672277459
388,PVH,-0.5664790296201296,-9.062947577605268
389,QRVO,-0.029394271186498955,-12.765046716616245
390,PWR,0.3279108486248412,3.4420953544936856
391,QCOM,-1.0047700319937052,-6.426150306807979
392,DGX,0.129671565026658,-1.6897461181052083
393,RL,-1.0380046443461097,-4.764159547171921
394,RJF,-1.4675466212834674,-1.3843751432636187
395,RTX,-0.5196505300626793,1.4598402627554659
396,O,0.023846380805001566,0.28767340892921833
397,REG,-0.8966447801776272,-1.2321909169630882
398,REGN,-9.107479227094707,1.8725935759705485
399,RF,-0.24125814193912587,-0.5107813891370278
400,RSG,-0.45170222249991365,1.0832555002235535
401,RMD,0.7602294456195704,-10.119793095075108
402,RHI,-2.8781170885813,-5.563857950559088
403,ROK,-2.1640982348616333,-23.33873689188558
404,ROL,0.21184537660535735,0.20190999179643004
405,ROP,-4.693163091838244,-11.79930707262497
406,ROST,-1.1962050641349729,-6.1853457585840905
407,RCL,-3.6538310868907384,-7.508959697545665
408,SPGI,-0.3763893862518657,-20.650202134427992
409,CRM,1.994738270794727,-17.894888226877868
410,SBAC,-1.8584684648168817,-1.6508281517653374
411,SLB,-1.3283216295674791,1.6976652545207813
412,STX,-1.135069810376221,-4.618452901689013
413,SEE,-1.0296766063423535,-0.547056651929739
414,SRE,-2.73011429700934,5.529015157321897
415,NOW,3.999564764870364,-29.297298641435326
416,SHW,-1.610029688196736,-11.445063526575094
417,SBNY,-5.63732145885886,-24.651754823125135
418,SPG,-2.1074846324789434,-8.348006875534693
419,SWKS,-0.4878979736951088,-13.041490583351493
420,SJM,-0.6530530517520419,-0.30677143127024636
421,SNA,-1.5638353760919335,-1.2402821315662573
422,SEDG,1.7564996934731048,-1.2866373447389796
423,SO,-0.6016878524505662,1.9712915787593905
424,LUV,-0.7256500106055661,-1.5168292818959976
425,SWK,-0.2903298961444172,-16.07822032053164
426,SBUX,1.0941953885138531,-6.90518529851056
427,STT,-0.8055914538136877,-5.749522552070419
428,STE,-3.0694872860522064,-1.9040027662083239
429,SYK,-4.740464472996948,-9.849244907178914
430,SIVB,-5.931143159822142,-47.237755418787884
431,SYF,-0.3990277960447557,-3.174154778494362
432,SNPS,1.6544946068035147,-2.613476616319663
433,SYY,0.0784592894609748,1.4031769900698006
434,TMUS,0.9133885240881447,2.084666890071862
435,TROW,0.6507840688402009,-14.751796968009648
436,TTWO,0.8159068566232364,-10.579575449461437
437,TPR,0.03692085373342646,-1.7176054391866407
438,TGT,-6.095756115718958,-15.810473841423827
439,TEL,-0.7911996724500439,-6.141555942879312
440,TDY,-5.73199424138412,-10.221858202621684
441,TFX,-4.196835283922937,-18.186875096105794
442,TER,-1.28902055688879,-8.131712570929576
443,TSLA,-16.7645907108096,-38.59786445492996
444,TXN,-1.7088169877196595,-4.872770006414113
445,TXT,-0.6850150095085126,-2.2077066780656893
446,TMO,-1.1471267447351021,-8.787760069800855
447,TJX,-0.09804764275162148,-2.1122934926341324
448,TSCO,-0.9122108048919988,-3.7072107578392486
449,TT,0.13908393623729864,-10.914187430777147
450,TDG,-8.170733553876985,-16.06236911474501
451,TRV,-1.4453504412036553,2.4732369469056126
452,TRMB,-0.37105929750507904,-4.060950593733791
453,TFC,-0.1010024654304642,-2.7840228352233654
454,TWTR,-0.042229784688453176,-1.8991149239429235
455,TYL,-1.9422793695048455,-31.24359857272553
456,TSN,-1.0891262024222956,0.7702353954722586
457,USB,-0.3195845243017841,-2.052886107815934
458,UDR,-0.8487661040228587,-1.860212163535286
459,ULTA,-1.6458416324102858,5.416065280873743
460,UNP,-3.206851677433419,-4.394343380497092
461,UAL,-0.9274582222566778,-1.0352388485885384
462,UPS,0.07194366858762535,-5.715047941366652
463,URI,-6.370597698387396,-15.47658027057631
464,UNH,-1.383387779135436,10.04365939082675
465,UHS,-3.037046442872957,-5.374285280203629
466,VLO,-2.272770385162895,10.68848526369103
467,VTR,-0.8439843037000703,0.18295928856461255
468,VRSN,-0.7814735764092582,-12.984272937825505
469,VRSK,-1.575907093164778,-6.539806574515177
470,VZ,0.1414696592907952,-0.4868266440729024
471,VRTX,1.1736528809070386,14.11338718140738
472,VFC,0.03497766047766593,-5.037490914755673
473,VTRS,0.03364768800593332,-0.5923022209787359
474,VICI,0.2590895547477779,0.4316370137583582
475,V,-0.4106911534741444,-3.8913842124562477
476,VNO,-0.9569152199083701,-2.472279171175342
477,VMC,-2.750900466141811,-7.433423522817751
478,WAB,-0.9993200399225506,-0.5038951207512534
479,WBA,-0.4910674287940675,-1.6761227029228114
480,WMT,-2.281005747431955,-3.136944902231157
481,WBD,-0.6083050465774398,-2.663782491713184
482,WM,-0.7829709202189881,0.37094088247431695
483,WAT,4.084151652698867,-4.473657731424143
484,WEC,-0.5046390694312968,2.0508854798651917
485,WFC,-0.6518770661006563,-1.949539617307142
486,WELL,-1.2922389624234853,0.5459572364661966
487,WST,-1.594687365014412,-24.488010128435914
488,WDC,-0.7636338192507925,-1.5833524085004878
489,WRK,-0.8719796214544984,-0.6035987733322103
490,WY,-0.7267240267557589,0.015609849291626288
491,WHR,-0.9547170249013099,-10.178092793058898
492,WMB,-0.7337590679770636,1.5124955386151364
493,WTW,-1.635914022213834,-6.5890130196680925
494,GWW,-3.9330628350685943,1.009681393643345
495,WYNN,-0.6793149388867104,-7.349889270747761
496,XEL,-0.5824218085866983,1.261700489707405
497,XYL,0.7108225427309094,-7.7298851542062295
498,YUM,0.12503964943842538,-2.2632590671192836
499,ZBRA,-1.7370433264343177,-49.52737441734264
500,ZBH,-1.139066613969594,-4.059519315198425
501,ZION,-0.9345563548270022,-2.200502171362018
502,ZTS,0.6500313902668466,-8.809819402779894
